Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Bắc Giang,,,,,2.4,,3.4,3.3,1.6,3,5.5,3.2,4.6,4.8,3.1,1.8,1.3,1.6,2.5,3.5,4.16,,,1.28
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Phú Thọ,,,,,2.6,,4.6,2.6,2.3,2.4,4.5,3.1,6.7,5.2,2.7,1.7,1.1,1.1,1.3,1.25,1.68,,,0.87
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Điện Biên,,,,,2.6,,5.3,2.9,3.2,3.6,3.9,3.4,4.7,4.4,2,1.1,1.3,0.8,1.1,0.31,0.69,,,0.27
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Lai Châu,,,,,1.1,,4.4,3.9,9.8,3.5,3.5,3.9,5,3.8,1.6,1,2,1.7,2.9,0.94,0.81,,,0.86
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Sơn La,,,,,1.4,,2.3,0.8,2.8,2,2.7,1.3,2.6,2,0.6,0.6,0.4,0.5,0.7,0.24,0.27,,,0.55
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Hòa Bình,,,,,3.7,,4.0,2.6,3,3.8,5.6,2.1,2.7,3.4,1.8,2.5,1.7,1.6,1.6,0.75,2,,,1.49
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Bắc Trung Bộ và duyên hải miền Trung,,,,,2,,3.5,2.6,1.3,3.1,4.7,2.1,5,5.3,2.6,1.9,2.4,1.1,1,1,1.4,,,1.45
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Thanh Hóa,,,,,2.3,,4.9,5.3,1.3,6.8,9.8,5.1,13.3,5.7,3.5,3.2,3.1,1.9,1.1,1.25,0.69,,,2.08
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Nghệ An,,,,,2.7,,5.5,2.6,2.1,2.7,4.8,1,6.8,19.4,10.1,4.5,8.9,1.3,1,0.86,1.38,,,1.18
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Hà Tĩnh,,,,,6.4,,3.6,6.7,2.3,4.7,6.2,3.7,6.9,10.9,3.9,3.5,1.2,1.9,2.5,1.29,2.74,,,2.14
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Quảng Bình,,,,,2.6,,3.3,1.5,1.9,2.4,4,7.6,6.5,5.8,3.2,2,1.6,1.8,1.9,1.02,2.66,,,3.61
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Quảng Trị,,,,,2.3,,2.4,2.6,2.4,5.6,4.9,3.6,5.3,6.2,4.7,2.5,2.6,2.4,2.3,4.39,3.48,,,4.65
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Thừa Thiên - Huế,,,,,4.8,,4.9,3.1,5.4,8.3,13.5,5,6.8,7.1,3,3.2,2.1,1,3.1,1.96,6.02,,,5.25
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Đà Nẵng,,,,,8.6,,13.6,12,20.1,29.8,22.8,17.5,15.5,14,11.6,12.3,7,6.6,16.7,13.7,18.93,,,10.41
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Quảng Nam,,,,,2.2,,2.6,1.8,2.4,4.9,8.8,3.3,6.2,4.6,2.5,4.3,1.5,1.6,1.6,1.41,3.46,,,4.47
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Quảng Ngãi,,,,,0.6,,4.2,2.7,1.5,2.3,5.4,1.8,4.2,3.6,1.5,1.4,0.8,1.9,1.3,2.33,2.49,,,2.68
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Bình Định,,,,,1.6,,4.2,2.5,2.7,6,6.6,2.8,3.7,4.4,2.3,1.5,2,0.6,1.4,0.82,2.33,,,1.62
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Phú Yên,,,,,2.7,,2.9,2.4,2,2.5,6.1,3.2,3.9,3.9,1.4,1,1.4,0.7,1.1,1.03,2.34,,,1.54
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Khánh Hòa,,,,,2.6,,2.1,3.5,4.1,3.7,5,3.1,3.4,3.5,1.6,1.5,1.4,0.5,1.9,1.05,0.67,,,0.79
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Ninh Thuận,,,,,1.1,,1.9,3.1,2.2,2.9,3.8,3.6,7.4,4,1.8,0.9,1.4,1.2,1.3,1.28,2.04,,,1.17
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Bình Thuận,,,,,3.1,,0.8,1.9,3,4.2,2.1,2.3,5.3,2.4,1,1.3,1.1,1.4,1.4,1,0.56,,,0.49
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Tây Nguyên,,,,,4.7,,5.9,4.9,7.3,5.7,6,8.7,8.3,7.7,2.3,2,1.9,1.3,2.2,1.6,1.4,,,0.95
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Kon Tum,,,,,4.7,,4.2,9.5,9.3,6.7,8.8,11.8,13.3,6.7,3.9,1.5,2.5,0.7,2.7,1.01,1.4,,,0.59
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Gia Lai,,,,,2.9,,7.1,5.5,7,3.7,4.9,4.9,8,5.2,1.7,1.7,1.3,0.8,1.9,1.42,0.49,,,0.54
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Đắk Lắk,,,,,4.3,,6.1,3.7,6.1,6.9,7.7,8.4,9.7,3.7,2.5,2.7,2.3,1.2,2,0.86,1.18,,,1.75
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Đắk Nông,,,,,11.4,,9.4,8.9,18.9,7.3,5.7,42.3,18.4,42.7,3.8,1.5,2.1,2.6,6.5,3.11,4.61,,,1.69
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Lâm Đồng,,,,,7.6,,6.8,7.1,9.8,8.6,9.2,6.8,8,6,3.9,2.9,3.5,3.3,3.8,4.44,2.07,,,1.81
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Đông Nam Bộ,,,,,10.3,,16.8,14.2,25.3,24.8,23.4,15.5,15.7,18.5,12.8,10.8,7.9,11.8,16.1,20.4,17.9,,,10.31
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Bình Phước,,,,,4.6,,6.8,5.5,9.2,10.3,10.9,6.7,7.1,8,3.1,7.3,2.1,2.2,5,4.28,1.95,,,3.62
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Tây Ninh,,,,,2.6,,3.3,1.5,3.5,3.3,5.8,3.9,3.6,5.7,1.8,3,0.6,1.1,2.9,5.98,7.35,,,5.67
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Bình Dương,,,,,27.2,,60.7,42.3,73.2,89.6,64.8,59.1,54.5,70.2,52,32.3,30.6,53.6,43.4,62.66,35.63,,,26.36
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Đồng Nai,,,,,3,,11.2,12.3,20.8,27.2,31.4,18.5,14.6,23.6,20.4,16.5,4.5,6.8,13.3,12.21,9.5,,,7.75
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Bà Rịa - Vũng Tàu,,,,,8.7,,9.1,5.4,12.5,13.3,16.5,10.5,10.8,15,6,4.6,2.6,2.4,7.6,7.48,4.85,,,3.42
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",TP. Hồ Chí Minh,,,,,19.1,,30.8,21.2,31.3,26.2,25,14.8,16.5,16.9,10.4,10.7,8.5,9.3,18.3,21.91,25.4,,,10.89
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Đồng bằng sông Cửu Long,,,,,0.8,,1.4,1.6,0.9,1.8,3.1,1.5,2.7,2.2,1.1,1.1,0.6,1,1,1.2,1.3,,,1.44
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Long An,,,,,2.6,,4.6,3.8,5.9,5.5,3.8,4.7,4.7,6.2,4.5,3.8,1.3,2.2,9.5,9.14,8.67,,,6.13
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Tiền Giang,,,,,5.2,,5.1,6.5,3.1,9,8.5,8.1,9.8,7.6,4.3,5.3,3.7,4.4,2.7,4.12,3.71,,,3.54
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Bến Tre,,,,,2,,3.4,3.4,2.3,2.2,5.8,2.5,5.3,7.4,3.7,2.3,2.5,2.6,2.5,3.24,3.04,,,3.68
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Trà Vinh,,,,,2,,3.7,7.1,2.3,5,11.4,4,9.5,7.4,2.8,1.4,2,1.2,1.7,0.78,1.64,,,1.08
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Vĩnh Long,,,,,2.4,,2.6,1.9,4.5,4.2,7.6,8,9.9,5.6,2.5,4.3,3.9,3.2,3.3,4.66,3.1,,,4.84
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Đồng Tháp,,,,,2.3,,2.3,2,2.5,4.1,5.8,2.5,3.8,3.2,1.8,1.2,0.7,2.5,1.6,2.43,1.79,,,1.29
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",An Giang,,,,,1.4,,1.8,2.1,1.8,3.6,3.9,2.2,3.1,4.3,2.1,1.3,1.3,2.1,1.2,1.83,2.93,,,1.69
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Kiên Giang,,,,,3.4,,4.8,3.3,2.5,5.8,7.3,4.4,4.1,3,2,1.9,2.1,0.9,2.8,1.34,1.46,,,2.36
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Cần Thơ,,,,,5.1,,6.4,4.4,10.2,9.8,6.9,8.9,9.6,8.2,3.1,3.6,7.3,4.4,9,14.44,12.46,,,16.17
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Hậu Giang,,,,,2.4,,3.3,6.3,3.3,4,7.7,7.7,6.7,4.5,1.8,1.3,0.3,2.7,2.3,1.32,1.08,,,5.8
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Sóc Trăng,,,,,2.5,,1.6,4,1.9,2.8,3.1,2,3.2,3.4,1,1.2,0.7,0.5,1.2,1.02,0.93,,,0.72
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Bạc Liêu,,,,,1.8,,1.6,1.4,1.5,2.6,3,2.4,2.5,2.5,1.3,0.7,0.4,0.2,1.4,3.26,0.31,,,0.52
"Tỷ suất nhập cư, xuất cư và di cư thuần phân theo địa phương chia theo Tỉnh-Thành phố, Tỷ suất và Năm",Cà Mau,,,,,1.8,,0.6,1.2,1.4,2.5,4.2,2.4,2.9,2.8,0.5,0.9,0.1,1.1,1.3,0.68,0.82,,,0.57
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,CẢ NƯỚC,,,,,,,,,,,,,,,,,,,,,,"172,80",,"187,99"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Ðồng bằng sông Hồng,,,,,,,,,,,,,,,,,,,,,,"228,75",,"252,85"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Hà Nội,,,,,,,,,,,,,,,,,,,,,,"279,35",,"304,76"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Vĩnh Phúc,,,,,,,,,,,,,,,,,,,,,,"241,01",,"261,94"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Bắc Ninh,,,,,,,,,,,,,,,,,,,,,,"305,03",,"317,14"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Quảng Ninh,,,,,,,,,,,,,,,,,,,,,,"350,83",,"407,83"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Hải Dương,,,,,,,,,,,,,,,,,,,,,,"159,81",,"180,64"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Hải Phòng,,,,,,,,,,,,,,,,,,,,,,"311,54",,"357,59"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Hưng Yên,,,,,,,,,,,,,,,,,,,,,,"169,24",,"195,56"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Thái Bình,,,,,,,,,,,,,,,,,,,,,,"104,58",,"115,47"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Hà Nam,,,,,,,,,,,,,,,,,,,,,,"154,15",,"167,62"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Nam Ðịnh,,,,,,,,,,,,,,,,,,,,,,"88,71",,"96,56"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Ninh Bình,,,,,,,,,,,,,,,,,,,,,,"150,12",,"169,04"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Trung du và miền núi phía Bắc,,,,,,,,,,,,,,,,,,,,,,"126,43",,"135,63"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Hà Giang,,,,,,,,,,,,,,,,,,,,,,"77,85",,"82,86"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Cao Bằng,,,,,,,,,,,,,,,,,,,,,,"127,11",,"106,54"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Bắc Kạn,,,,,,,,,,,,,,,,,,,,,,"98,47",,"103,38"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Tuyên Quang,,,,,,,,,,,,,,,,,,,,,,"100,77",,"111,99"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Lào Cai,,,,,,,,,,,,,,,,,,,,,,"154,56",,"173,13"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Yên Bái,,,,,,,,,,,,,,,,,,,,,,"99,07",,"111,24"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Thái Nguyên,,,,,,,,,,,,,,,,,,,,,,"226,44",,"247,55"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Lạng Sơn,,,,,,,,,,,,,,,,,,,,,,"124,85",,"135,44"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Bắc Giang,,,,,,,,,,,,,,,,,,,,,,"137,45",,"158,89"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Phú Thọ,,,,,,,,,,,,,,,,,,,,,,"120,29",,"127,37"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Ðiện Biên,,,,,,,,,,,,,,,,,,,,,,"73,88",,"76,38"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Lai Châu,,,,,,,,,,,,,,,,,,,,,,"128,50",,"110,86"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Sơn La,,,,,,,,,,,,,,,,,,,,,,"103,78",,"107,73"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Hoà Bình,,,,,,,,,,,,,,,,,,,,,,"110,38",,"113,92"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Bắc Trung Bộ và Duyên hải miền Trung,,,,,,,,,,,,,,,,,,,,,,"123,88",,"137,75"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Thanh Hoá,,,,,,,,,,,,,,,,,,,,,,"109,95",,"129,09"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Nghệ An,,,,,,,,,,,,,,,,,,,,,,"98,53",,"109,92"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Hà Tĩnh,,,,,,,,,,,,,,,,,,,,,,"179,01",,"182,50"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Quảng Bình,,,,,,,,,,,,,,,,,,,,,,"106,79",,"118,48"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Quảng Trị,,,,,,,,,,,,,,,,,,,,,,"113,89",,"124,88"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Thừa Thiên Huế,,,,,,,,,,,,,,,,,,,,,,"104,97",,"113,75"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Ðà Nẵng,,,,,,,,,,,,,,,,,,,,,,"200,60",,"197,34"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Quảng Nam,,,,,,,,,,,,,,,,,,,,,,"130,70",,"143,99"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Quảng Ngãi,,,,,,,,,,,,,,,,,,,,,,"151,38",,"182,71"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Bình Ðịnh,,,,,,,,,,,,,,,,,,,,,,"117,13",,"128,77"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Phú Yên,,,,,,,,,,,,,,,,,,,,,,"101,30",,"111,41"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Khánh Hoà,,,,,,,,,,,,,,,,,,,,,,"132,16",,"147,67"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Ninh Thuận,,,,,,,,,,,,,,,,,,,,,,"131,78",,"142,15"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Bình Thuận,,,,,,,,,,,,,,,,,,,,,,"131,73",,"144,23"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Tây Nguyên,,,,,,,,,,,,,,,,,,,,,,"91,80",,"102,40"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Kon Tum,,,,,,,,,,,,,,,,,,,,,,"84,86",,"94,43"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Gia Lai,,,,,,,,,,,,,,,,,,,,,,"83,60",,"91,91"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Ðắk Lắk,,,,,,,,,,,,,,,,,,,,,,"85,09",,"94,15"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Ðắk Nông,,,,,,,,,,,,,,,,,,,,,,"90,76",,"102,01"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Lâm Ðồng,,,,,,,,,,,,,,,,,,,,,,"114,57",,"129,89"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Ðông Nam Bộ,,,,,,,,,,,,,,,,,,,,,,"275,38",,"298,69"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Bình Phước,,,,,,,,,,,,,,,,,,,,,,"132,72",,"149,33"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Tây Ninh,,,,,,,,,,,,,,,,,,,,,,"141,10",,"154,59"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Bình Dương,,,,,,,,,,,,,,,,,,,,,,"254,57",,"258,92"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Ðồng Nai,,,,,,,,,,,,,,,,,,,,,,"223,46",,"247,90"
Năng suất lao động phân theo địa phương. Đơn vị tính Triệu đồngngười,Bà Rịa - Vũng Tàu,,,,,,,,,,,,,,,,,,,,,,"561,18",,"634,39"
