Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hậu Giang,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sóc Trăng,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bạc Liêu,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cà Mau,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khác,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,..,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TỔNG SỐ,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Hồng,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nội,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Phúc,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Ninh,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ninh,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Dương,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Phòng,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hưng Yên,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nam,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nam Định,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trung du và miền núi phía Bắc,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cao Bằng,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Kạn,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tuyên Quang,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lào Cai,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Yên Bái,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Nguyên,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lạng Sơn,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Thọ,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Điện Biên,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lai Châu,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sơn La,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hòa Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Trung Bộ và Duyên hải miền Trung,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thanh Hóa,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nghệ An,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Tĩnh,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Trị,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thừa Thiên-Huế,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đà Nẵng,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Nam,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ngãi,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Định,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Yên,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khánh Hòa,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Thuận,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Thuận,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Nguyên,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kon Tum,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Gia Lai,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Lắk,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Nông,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lâm Đồng,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đông Nam Bộ,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Phước,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Ninh,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Dương,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Nai,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bà Rịa - Vũng Tàu,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TP. Hồ Chí Minh,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Cửu Long,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Long An,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tiền Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bến Tre,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trà Vinh,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Long,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Tháp,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",An Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kiên Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cần Thơ,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hậu Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sóc Trăng,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bạc Liêu,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cà Mau,,,,,,,,,,,,,,,,,,,,,,,,
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khác,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TỔNG SỐ,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,..,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Hồng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,88.733,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nội,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,21.184,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Phúc,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,8.689,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Ninh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.326,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ninh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.509,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Dương,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.559,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Phòng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.244,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hưng Yên,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.776,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Bình,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.032,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nam,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.114,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nam Định,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,792,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Bình,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.361,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trung du và miền núi phía Bắc,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,782,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,13.462,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cao Bằng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,391,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Kạn,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,835,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tuyên Quang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,523,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lào Cai,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,769,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Yên Bái,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,587,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Nguyên,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,514,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lạng Sơn,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.879,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,966,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Thọ,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.6,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Điện Biên,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.095,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lai Châu,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.185,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sơn La,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,798,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hòa Bình,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.446,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Trung Bộ và Duyên hải miền Trung,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,874,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thanh Hóa,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,16.217,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nghệ An,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,2.497,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Tĩnh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,2.77,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Bình,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,907,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Trị,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,746,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thừa Thiên-Huế,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,622,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đà Nẵng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,848,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Nam,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.115,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ngãi,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.116,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Định,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,682,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Yên,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.267,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khánh Hòa,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,566,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Thuận,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.002,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Thuận,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,571,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Nguyên,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.508,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kon Tum,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,5.133,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Gia Lai,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,450,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Lắk,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.231,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Nông,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.32,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lâm Đồng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,690,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đông Nam Bộ,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.442,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Phước,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,19.987,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Ninh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.221,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Dương,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.277,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Nai,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,2.361,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bà Rịa - Vũng Tàu,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,4.647,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TP. Hồ Chí Minh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.543,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Cửu Long,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,8.938,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Long An,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,12.446,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tiền Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.169,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bến Tre,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.289,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trà Vinh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,765,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Long,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,643,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Tháp,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,850,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",An Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,920,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kiên Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.708,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cần Thơ,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.346,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hậu Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.012,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sóc Trăng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,517,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bạc Liêu,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,924,
